                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                  2.699,                 2.7658,                 0.6342,                0.18712,                0.08602,                0.04118,                0.00957,                 2.3795,                 3.2689,                0.55819,               0.001701,               0.001701,               0.001701
                    153,                 2.5849,                  2.809,                0.59477,                0.18712,                0.08602,                0.04118,                0.00957,                 2.3795,                 3.2689,                0.55819,               0.001699,               0.001699,               0.001699
                    154,                 2.8335,                 2.6937,                0.67196,                0.14043,                0.09677,                0.04744,                0.01114,                 2.3632,                  3.127,                 0.5563,              0.0016971,              0.0016971,              0.0016971
                    155,                 3.2324,                  2.743,                 0.8053,                0.14043,                0.09677,                0.04744,                0.01114,                 2.3632,                  3.127,                 0.5563,              0.0016951,              0.0016951,              0.0016951
                    156,                 2.8627,                 2.7731,                0.68507,                0.17547,                0.08602,                0.04843,                0.00721,                 2.3702,                 2.9967,                0.55777,              0.0016931,              0.0016931,              0.0016931
                    157,                 2.3074,                 2.4342,                0.58575,                0.17547,                0.08602,                0.04843,                0.00721,                 2.3702,                 2.9967,                0.55777,              0.0016911,              0.0016911,              0.0016911
                    158,                 2.5477,                 2.4446,                0.60137,                0.17547,                0.08602,                0.04843,                0.00721,                 2.3702,                 2.9967,                0.55777,              0.0016891,              0.0016891,              0.0016891
                    159,                 2.4654,                 2.4888,                0.60547,                  0.114,                0.06452,                0.01752,                0.00464,                 2.4668,                 2.9451,                0.56467,              0.0016872,              0.0016872,              0.0016872
                    160,                 2.5454,                  2.458,                0.56423,                  0.114,                0.06452,                0.01752,                0.00464,                 2.4668,                 2.9451,                0.56467,              0.0016852,              0.0016852,              0.0016852
                    161,                 2.8712,                 2.5258,                0.67638,                  0.114,                0.06452,                0.01752,                0.00464,                 2.4668,                 2.9451,                0.56467,              0.0016832,              0.0016832,              0.0016832
                    162,                 2.7089,                 2.6821,                0.72946,                0.11943,                0.05376,                0.01928,                0.00686,                 2.4804,                 2.9207,                0.56764,              0.0016812,              0.0016812,              0.0016812
                    163,                 2.3838,                 2.4385,                 0.5225,                0.11943,                0.05376,                0.01928,                0.00686,                 2.4804,                 2.9207,                0.56764,              0.0016792,              0.0016792,              0.0016792
                    164,                 2.6446,                 2.5274,                0.66518,                0.16374,                0.08602,                0.02224,                0.00716,                 2.4918,                 2.8893,                0.56981,              0.0016773,              0.0016773,              0.0016773
                    165,                 2.6417,                 2.5031,                0.63333,                0.16374,                0.08602,                0.02224,                0.00716,                 2.4918,                 2.8893,                0.56981,              0.0016753,              0.0016753,              0.0016753
                    166,                 2.7773,                 2.5892,                0.68318,                0.16374,                0.08602,                0.02224,                0.00716,                 2.4918,                 2.8893,                0.56981,              0.0016733,              0.0016733,              0.0016733
                    167,                 2.5743,                 2.4465,                0.59181,                0.15173,                0.07527,                0.01731,                0.00504,                 2.5516,                 2.9913,                0.57065,              0.0016713,              0.0016713,              0.0016713
                    168,                 3.0522,                 2.7478,                0.79015,                0.15173,                0.07527,                0.01731,                0.00504,                 2.5516,                 2.9913,                0.57065,              0.0016693,              0.0016693,              0.0016693
                    169,                  2.563,                 2.4433,                0.55617,                0.18349,                0.09677,                0.02484,                 0.0047,                 2.5981,                 3.0063,                0.57525,              0.0016674,              0.0016674,              0.0016674
                    170,                 2.7581,                  2.685,                0.62509,                0.18349,                0.09677,                0.02484,                 0.0047,                 2.5981,                 3.0063,                0.57525,              0.0016654,              0.0016654,              0.0016654
                    171,                 2.4093,                 2.4478,                0.56412,                0.18349,                0.09677,                0.02484,                 0.0047,                 2.5981,                 3.0063,                0.57525,              0.0016634,              0.0016634,              0.0016634
                    172,                 2.6798,                 2.5158,                0.65485,                0.17425,                0.08602,                0.02442,                 0.0049,                 2.6245,                 3.0123,                0.58366,              0.0016614,              0.0016614,              0.0016614
                    173,                 2.1499,                 2.2251,                0.50744,                0.17425,                0.08602,                0.02442,                 0.0049,                 2.6245,                 3.0123,                0.58366,              0.0016594,              0.0016594,              0.0016594
                    174,                 2.3472,                 2.3191,                0.52431,                0.20699,                0.09677,                0.02668,                0.00455,                  2.653,                 2.8447,                0.59054,              0.0016575,              0.0016575,              0.0016575
                    175,                 2.4063,                 2.4651,                0.54543,                0.20699,                0.09677,                0.02668,                0.00455,                  2.653,                 2.8447,                0.59054,              0.0016555,              0.0016555,              0.0016555
                    176,                 2.6229,                 2.4985,                0.59605,                0.20699,                0.09677,                0.02668,                0.00455,                  2.653,                 2.8447,                0.59054,              0.0016535,              0.0016535,              0.0016535
                    177,                 2.3232,                 2.3724,                0.60439,                0.15853,                0.08602,                0.01976,                0.00455,                 2.6532,                 2.8166,                0.58935,              0.0016515,              0.0016515,              0.0016515
                    178,                 3.1654,                 2.8155,                0.75275,                0.15853,                0.08602,                0.01976,                0.00455,                 2.6532,                 2.8166,                0.58935,              0.0016495,              0.0016495,              0.0016495
                    179,                 2.6006,                 2.3164,                0.63156,                0.15853,                0.08602,                0.01976,                0.00455,                 2.6532,                 2.8166,                0.58935,              0.0016476,              0.0016476,              0.0016476
                    180,                 2.0482,                 2.1722,                0.50894,                0.13452,                0.05376,                0.02422,                0.00549,                 2.6262,                 2.7994,                0.58391,              0.0016456,              0.0016456,              0.0016456
                    181,                 2.7344,                 2.3538,                0.65721,                0.13452,                0.05376,                0.02422,                0.00549,                 2.6262,                 2.7994,                0.58391,              0.0016436,              0.0016436,              0.0016436
                    182,                 2.6578,                 2.4678,                0.68132,                0.11741,                0.07527,                0.02285,                0.00506,                 2.5659,                 2.7455,                0.58008,              0.0016416,              0.0016416,              0.0016416
                    183,                 2.5497,                 2.4295,                0.67374,                0.11741,                0.07527,                0.02285,                0.00506,                 2.5659,                 2.7455,                0.58008,              0.0016396,              0.0016396,              0.0016396
                    184,                 2.8085,                 2.3903,                0.68684,                0.11741,                0.07527,                0.02285,                0.00506,                 2.5659,                 2.7455,                0.58008,              0.0016377,              0.0016377,              0.0016377
                    185,                  2.807,                 2.6679,                0.66173,                0.13647,                0.10753,                0.03642,                0.00641,                 2.5272,                  2.778,                 0.5718,              0.0016357,              0.0016357,              0.0016357
                    186,                 2.6822,                 2.4349,                0.64754,                0.13647,                0.10753,                0.03642,                0.00641,                 2.5272,                  2.778,                 0.5718,              0.0016337,              0.0016337,              0.0016337
                    187,                 2.9449,                 2.5778,                0.70157,                0.15008,                0.12903,                0.03458,                0.00609,                 2.5275,                 2.8723,                0.56933,              0.0016317,              0.0016317,              0.0016317
                    188,                 2.6963,                 2.4051,                 0.6905,                0.15008,                0.12903,                0.03458,                0.00609,                 2.5275,                 2.8723,                0.56933,              0.0016297,              0.0016297,              0.0016297
                    189,                 2.7666,                 2.5173,                0.63352,                0.15008,                0.12903,                0.03458,                0.00609,                 2.5275,                 2.8723,                0.56933,              0.0016278,              0.0016278,              0.0016278
                    190,                 2.4364,                 2.4177,                0.61215,                0.13744,                0.11828,                0.02187,                0.00448,                 2.5837,                 2.8087,                0.56897,              0.0016258,              0.0016258,              0.0016258
                    191,                 2.6379,                 2.3758,                0.69191,                0.13744,                0.11828,                0.02187,                0.00448,                 2.5837,                 2.8087,                0.56897,              0.0016238,              0.0016238,              0.0016238
                    192,                 2.5589,                  2.302,                0.64424,                0.14358,                0.10753,                0.02687,                0.00648,                 2.6056,                  2.718,                0.57168,              0.0016218,              0.0016218,              0.0016218
                    193,                 2.1064,                 2.1613,                0.50592,                0.14358,                0.10753,                0.02687,                0.00648,                 2.6056,                  2.718,                0.57168,              0.0016198,              0.0016198,              0.0016198
                    194,                 2.6324,                 2.0685,                0.67486,                0.14358,                0.10753,                0.02687,                0.00648,                 2.6056,                  2.718,                0.57168,              0.0016179,              0.0016179,              0.0016179
                    195,                 2.6497,                 2.4428,                0.63411,                0.16562,                0.10753,                0.02305,                0.00614,                 2.6075,                 2.6339,                0.57197,              0.0016159,              0.0016159,              0.0016159
                    196,                 2.5912,                 2.1385,                0.66277,                0.16562,                0.10753,                0.02305,                0.00614,                 2.6075,                 2.6339,                0.57197,              0.0016139,              0.0016139,              0.0016139
                    197,                  3.486,                 2.4756,                0.74162,                 0.1666,                0.08602,                0.02821,                0.00544,                 2.6284,                 2.5454,                0.56909,              0.0016119,              0.0016119,              0.0016119
                    198,                 2.4221,                 2.1811,                0.61258,                 0.1666,                0.08602,                0.02821,                0.00544,                 2.6284,                 2.5454,                0.56909,              0.0016099,              0.0016099,              0.0016099
                    199,                 2.6435,                 2.2053,                0.59312,                 0.1666,                0.08602,                0.02821,                0.00544,                 2.6284,                 2.5454,                0.56909,               0.001608,               0.001608,               0.001608
                    200,                 3.0447,                 2.1569,                0.73129,                0.13322,                0.08602,                0.03255,                0.00659,                 2.6411,                 2.5835,                0.57125,               0.001606,               0.001606,               0.001606
                    201,                 3.0578,                 2.3591,                0.73236,                0.13322,                0.08602,                0.03255,                0.00659,                 2.6411,                 2.5835,                0.57125,               0.001604,               0.001604,               0.001604
                    202,                 3.1138,                  2.197,                0.74207,                0.13322,                0.08602,                0.03255,                0.00659,                 2.6411,                 2.5835,                0.57125,               0.001602,               0.001602,               0.001602
                    203,                 2.3696,                 2.0971,                0.55866,                0.08268,                0.05376,                0.01763,                0.00394,                 2.7098,                 2.7093,                0.58216,                 0.0016,                 0.0016,                 0.0016
                    204,                 2.8095,                 2.3981,                0.57878,                0.08268,                0.05376,                0.01763,                0.00394,                 2.7098,                 2.7093,                0.58216,              0.0015981,              0.0015981,              0.0015981
                    205,                 2.4794,                 2.1808,                0.54153,                0.08087,                0.05376,                0.01268,                0.00346,                 2.6409,                 2.7353,                0.56953,              0.0015961,              0.0015961,              0.0015961
                    206,                 2.7976,                 2.3557,                0.63171,                0.08087,                0.05376,                0.01268,                0.00346,                 2.6409,                 2.7353,                0.56953,              0.0015941,              0.0015941,              0.0015941
                    207,                 2.6561,                 2.2785,                0.57353,                0.08087,                0.05376,                0.01268,                0.00346,                 2.6409,                 2.7353,                0.56953,              0.0015921,              0.0015921,              0.0015921
                    208,                  3.205,                 2.2686,                0.69603,                0.09046,                0.05376,                0.00942,                0.00213,                 2.6585,                 2.7095,                0.56874,              0.0015901,              0.0015901,              0.0015901
                    209,                 2.8783,                 2.3329,                0.66661,                0.09046,                0.05376,                0.00942,                0.00213,                 2.6585,                 2.7095,                0.56874,              0.0015882,              0.0015882,              0.0015882
                    210,                 2.4716,                 2.1999,                0.60741,                0.14328,                0.07376,                0.03086,                0.00425,                 2.7051,                 2.5989,                0.57629,              0.0015862,              0.0015862,              0.0015862
                    211,                 2.3031,                 2.0593,                 0.5522,                0.14328,                0.07376,                0.03086,                0.00425,                 2.7051,                 2.5989,                0.57629,              0.0015842,              0.0015842,              0.0015842
                    212,                 2.8064,                 2.3211,                0.65442,                0.14328,                0.07376,                0.03086,                0.00425,                 2.7051,                 2.5989,                0.57629,              0.0015822,              0.0015822,              0.0015822
                    213,                 2.6376,                 2.0351,                0.64648,                0.14875,                0.07146,                0.02794,                 0.0047,                 2.6367,                 2.4932,                0.57633,              0.0015802,              0.0015802,              0.0015802
                    214,                 2.6786,                 1.9741,                0.62162,                0.14875,                0.07146,                0.02794,                 0.0047,                 2.6367,                 2.4932,                0.57633,              0.0015783,              0.0015783,              0.0015783
                    215,                 3.0052,                 2.2369,                 0.6729,                0.13078,                0.07527,                 0.0171,                0.00335,                 2.6276,                 2.4394,                0.57083,              0.0015763,              0.0015763,              0.0015763
                    216,                 2.7774,                 2.0378,                0.62663,                0.13078,                0.07527,                 0.0171,                0.00335,                 2.6276,                 2.4394,                0.57083,              0.0015743,              0.0015743,              0.0015743
                    217,                 2.6204,                 2.0732,                0.61862,                0.13078,                0.07527,                 0.0171,                0.00335,                 2.6276,                 2.4394,                0.57083,              0.0015723,              0.0015723,              0.0015723
                    218,                 2.7372,                 2.1147,                0.67497,                0.12328,                0.08602,                0.02401,                0.00387,                 2.6185,                 2.4146,                 0.5715,              0.0015703,              0.0015703,              0.0015703
                    219,                 2.7223,                  2.012,                0.63229,                0.12328,                0.08602,                0.02401,                0.00387,                 2.6185,                 2.4146,                 0.5715,              0.0015684,              0.0015684,              0.0015684
                    220,                 2.6528,                 2.0987,                0.56979,                0.14895,                0.09677,                0.03066,                0.00464,                 2.6239,                 2.3765,                0.57023,              0.0015664,              0.0015664,              0.0015664
                    221,                 2.4855,                 2.0053,                0.61786,                0.14895,                0.09677,                0.03066,                0.00464,                 2.6239,                 2.3765,                0.57023,              0.0015644,              0.0015644,              0.0015644
                    222,                 2.7559,                 2.0958,                 0.5782,                0.14895,                0.09677,                0.03066,                0.00464,                 2.6239,                 2.3765,                0.57023,              0.0015624,              0.0015624,              0.0015624
                    223,                 2.4282,                 1.9974,                0.58163,                0.17959,                0.10753,                0.04334,                0.00527,                 2.6278,                 2.3433,                 0.5717,              0.0015604,              0.0015604,              0.0015604
                    224,                 2.3142,                 2.0558,                0.58081,                0.17959,                0.10753,                0.04334,                0.00527,                 2.6278,                 2.3433,                 0.5717,              0.0015585,              0.0015585,              0.0015585
                    225,                 2.6482,                 1.9772,                0.62724,                0.17959,                0.10753,                0.04334,                0.00527,                 2.6278,                 2.3433,                 0.5717,              0.0015565,              0.0015565,              0.0015565
                    226,                 2.9113,                 2.2384,                0.71806,                0.15719,                0.08602,                0.02212,                0.00399,                  2.646,                 2.3516,                0.57551,              0.0015545,              0.0015545,              0.0015545
                    227,                 2.4749,                 2.0134,                0.60918,                0.15719,                0.08602,                0.02212,                0.00399,                  2.646,                 2.3516,                0.57551,              0.0015525,              0.0015525,              0.0015525
                    228,                 2.7599,                 2.0585,                0.64367,                0.09557,                0.05376,                0.01508,                0.00367,                 2.6732,                 2.3661,                 0.5798,              0.0015505,              0.0015505,              0.0015505
                    229,                 3.0309,                 2.0867,                 0.6784,                0.09557,                0.05376,                0.01508,                0.00367,                 2.6732,                 2.3661,                 0.5798,              0.0015486,              0.0015486,              0.0015486
                    230,                 2.9165,                 2.1884,                0.68645,                0.09557,                0.05376,                0.01508,                0.00367,                 2.6732,                 2.3661,                 0.5798,              0.0015466,              0.0015466,              0.0015466
                    231,                 2.7266,                 2.1259,                 0.5609,                0.18792,                0.07527,                0.02174,                 0.0046,                 2.6699,                  2.382,                0.58434,              0.0015446,              0.0015446,              0.0015446
                    232,                 2.4928,                 2.0199,                0.56966,                0.18792,                0.07527,                0.02174,                 0.0046,                 2.6699,                  2.382,                0.58434,              0.0015426,              0.0015426,              0.0015426
                    233,                 2.7866,                  2.172,                0.66446,                0.19249,                0.08602,                0.02914,                0.00652,                 2.6225,                 2.3728,                 0.5871,              0.0015406,              0.0015406,              0.0015406
                    234,                 2.7715,                 2.1111,                0.67283,                0.19249,                0.08602,                0.02914,                0.00652,                 2.6225,                 2.3728,                 0.5871,              0.0015387,              0.0015387,              0.0015387
                    235,                 2.6229,                 1.9122,                0.60249,                0.19249,                0.08602,                0.02914,                0.00652,                 2.6225,                 2.3728,                 0.5871,              0.0015367,              0.0015367,              0.0015367
                    236,                 2.7881,                 2.0121,                0.61504,                0.17443,                0.09677,                0.04037,                0.01001,                 2.5538,                 2.2676,                0.58625,              0.0015347,              0.0015347,              0.0015347
                    237,                  2.528,                 1.9071,                0.56874,                0.17443,                0.09677,                0.04037,                0.01001,                 2.5538,                 2.2676,                0.58625,              0.0015327,              0.0015327,              0.0015327
                    238,                 2.6814,                  2.002,                0.64417,                0.19096,                0.11828,                0.06749,                0.01664,                  2.516,                 2.2209,                0.59125,              0.0015307,              0.0015307,              0.0015307
                    239,                 2.1893,                 1.8681,                0.56519,                0.19096,                0.11828,                0.06749,                0.01664,                  2.516,                 2.2209,                0.59125,              0.0015288,              0.0015288,              0.0015288
                    240,                 2.6804,                 1.9909,                0.59445,                0.19096,                0.11828,                0.06749,                0.01664,                  2.516,                 2.2209,                0.59125,              0.0015268,              0.0015268,              0.0015268
                    241,                 2.4562,                 1.8986,                0.62275,                0.21989,                0.15054,                0.08391,                0.01761,                 2.4559,                 2.1428,                 0.5764,              0.0015248,              0.0015248,              0.0015248
                    242,                 2.6685,                 1.9071,                0.64385,                0.21989,                0.15054,                0.08391,                0.01761,                 2.4559,                 2.1428,                 0.5764,              0.0015228,              0.0015228,              0.0015228
                    243,                 2.6303,                 2.0818,                0.62766,                0.21989,                0.15054,                0.08391,                0.01761,                 2.4559,                 2.1428,                 0.5764,              0.0015208,              0.0015208,              0.0015208
                    244,                  3.338,                 2.1101,                  0.814,                0.24196,                0.12903,                0.07325,                0.01378,                 2.4752,                 2.2246,                0.56947,              0.0015189,              0.0015189,              0.0015189
                    245,                 3.1079,                 2.3203,                0.74255,                0.24196,                0.12903,                0.07325,                0.01378,                 2.4752,                 2.2246,                0.56947,              0.0015169,              0.0015169,              0.0015169
                    246,                 2.8298,                 2.1229,                0.64855,                0.28591,                0.13978,                0.06307,                0.01249,                 2.5091,                 2.3667,                0.57201,              0.0015149,              0.0015149,              0.0015149
                    247,                 2.8919,                 1.9616,                0.69577,                0.28591,                0.13978,                0.06307,                0.01249,                 2.5091,                 2.3667,                0.57201,              0.0015129,              0.0015129,              0.0015129
                    248,                  2.914,                 2.2202,                0.75312,                0.28591,                0.13978,                0.06307,                0.01249,                 2.5091,                 2.3667,                0.57201,              0.0015109,              0.0015109,              0.0015109
                    249,                 2.5654,                 2.2875,                0.62845,                0.23052,                0.10753,                0.04361,                0.00956,                 2.5502,                 2.4033,                0.57433,               0.001509,               0.001509,               0.001509
                    250,                 2.4057,                 1.9646,                0.58086,                0.23052,                0.10753,                0.04361,                0.00956,                 2.5502,                 2.4033,                0.57433,               0.001507,               0.001507,               0.001507
                    251,                 2.8624,                  2.002,                0.66818,                0.25748,                0.11828,                0.06828,                0.01116,                  2.519,                 2.2547,                0.57642,               0.001505,               0.001505,               0.001505
                    252,                 2.3527,                 1.7919,                0.51577,                0.25748,                0.11828,                0.06828,                0.01116,                  2.519,                 2.2547,                0.57642,               0.001503,               0.001503,               0.001503
                    253,                 2.6277,                 1.8939,                0.59707,                0.25748,                0.11828,                0.06828,                0.01116,                  2.519,                 2.2547,                0.57642,               0.001501,               0.001501,               0.001501
                    254,                 3.0274,                 2.0405,                0.72248,                0.28685,                0.12903,                0.06938,                0.01578,                 2.4677,                 2.1304,                0.57485,              0.0014991,              0.0014991,              0.0014991
                    255,                 2.7051,                 2.0475,                 0.6163,                0.28685,                0.12903,                0.06938,                0.01578,                 2.4677,                 2.1304,                0.57485,              0.0014971,              0.0014971,              0.0014971
                    256,                 2.5889,                 1.8701,                 0.6555,                0.32241,                0.12903,                0.09993,                0.01685,                 2.4636,                   2.08,                0.57826,              0.0014951,              0.0014951,              0.0014951
                    257,                 2.4564,                 1.9404,                0.60091,                0.32241,                0.12903,                0.09993,                0.01685,                 2.4636,                   2.08,                0.57826,              0.0014931,              0.0014931,              0.0014931
                    258,                 2.7659,                  2.038,                0.64304,                0.32241,                0.12903,                0.09993,                0.01685,                 2.4636,                   2.08,                0.57826,              0.0014911,              0.0014911,              0.0014911
                    259,                 3.0015,                 2.2632,                0.68267,                0.26221,                0.10753,                0.07969,                0.01445,                 2.5014,                 2.0337,                0.57683,              0.0014892,              0.0014892,              0.0014892
                    260,                 2.7547,                 1.8793,                0.58656,                0.26221,                0.10753,                0.07969,                0.01445,                 2.5014,                 2.0337,                0.57683,              0.0014872,              0.0014872,              0.0014872
                    261,                 3.1342,                 2.1517,                0.74403,                0.25413,                0.11828,                0.07119,                0.01464,                 2.5276,                 2.0295,                0.57957,              0.0014852,              0.0014852,              0.0014852
                    262,                 2.5419,                 1.7263,                 0.6389,                0.25413,                0.11828,                0.07119,                0.01464,                 2.5276,                 2.0295,                0.57957,              0.0014832,              0.0014832,              0.0014832
                    263,                 2.6958,                 1.9083,                0.68904,                0.25413,                0.11828,                0.07119,                0.01464,                 2.5276,                 2.0295,                0.57957,              0.0014812,              0.0014812,              0.0014812
                    264,                 2.5665,                 1.7096,                0.60345,                0.31345,                0.15054,                0.08882,                0.01549,                  2.477,                 1.9852,                0.57657,              0.0014793,              0.0014793,              0.0014793
                    265,                 2.3961,                  1.711,                0.59376,                0.31345,                0.15054,                0.08882,                0.01549,                  2.477,                 1.9852,                0.57657,              0.0014773,              0.0014773,              0.0014773
                    266,                 2.7174,                 2.0684,                 0.6237,                0.31345,                0.15054,                0.08882,                0.01549,                  2.477,                 1.9852,                0.57657,              0.0014753,              0.0014753,              0.0014753
                    267,                 2.4491,                 1.9263,                0.54642,                0.25144,                0.12903,                0.08626,                0.01504,                 2.5059,                 2.0103,                0.57423,              0.0014733,              0.0014733,              0.0014733
                    268,                 2.4231,                 1.6979,                0.57252,                0.25144,                0.12903,                0.08626,                0.01504,                 2.5059,                 2.0103,                0.57423,              0.0014713,              0.0014713,              0.0014713
                    269,                  2.668,                   1.72,                0.66188,                0.24688,                0.12903,                0.08257,                0.01425,                 2.5048,                 2.0346,                0.57159,              0.0014694,              0.0014694,              0.0014694
                    270,                 2.9027,                 1.8129,                0.70378,                0.24688,                0.12903,                0.08257,                0.01425,                 2.5048,                 2.0346,                0.57159,              0.0014674,              0.0014674,              0.0014674
                    271,                 2.3005,                 1.8933,                0.58613,                0.24688,                0.12903,                0.08257,                0.01425,                 2.5048,                 2.0346,                0.57159,              0.0014654,              0.0014654,              0.0014654
                    272,                 2.5429,                 1.8002,                0.62278,                0.20691,                0.12903,                0.06886,                0.01473,                  2.416,                 2.0755,                0.56562,              0.0014634,              0.0014634,              0.0014634
                    273,                 2.7705,                 1.8248,                0.68348,                0.20691,                0.12903,                0.06886,                0.01473,                  2.416,                 2.0755,                0.56562,              0.0014614,              0.0014614,              0.0014614
                    274,                 2.5426,                 1.7818,                0.61107,                0.15764,                0.10753,                0.05572,                0.01225,                 2.3213,                  2.063,                0.55941,              0.0014595,              0.0014595,              0.0014595
                    275,                  2.287,                 1.7518,                0.53832,                0.15764,                0.10753,                0.05572,                0.01225,                 2.3213,                  2.063,                0.55941,              0.0014575,              0.0014575,              0.0014575
                    276,                 2.8256,                  1.836,                0.68436,                0.15764,                0.10753,                0.05572,                0.01225,                 2.3213,                  2.063,                0.55941,              0.0014555,              0.0014555,              0.0014555
                    277,                 2.7953,                 1.6692,                0.68912,                0.24476,                0.09759,                0.04645,                0.01212,                 2.2762,                 2.0798,                0.55724,              0.0014535,              0.0014535,              0.0014535
                    278,                 2.1378,                 1.6344,                0.58169,                0.24476,                0.09759,                0.04645,                0.01212,                 2.2762,                 2.0798,                0.55724,              0.0014515,              0.0014515,              0.0014515
                    279,                 2.9857,                  1.811,                0.72789,                 0.2586,                0.12903,                0.08113,                0.01541,                 2.2206,                  2.034,                0.55644,              0.0014496,              0.0014496,              0.0014496
                    280,                  2.601,                  1.783,                 0.6283,                 0.2586,                0.12903,                0.08113,                0.01541,                 2.2206,                  2.034,                0.55644,              0.0014476,              0.0014476,              0.0014476
                    281,                 2.4994,                 1.7453,                0.60725,                 0.2586,                0.12903,                0.08113,                0.01541,                 2.2206,                  2.034,                0.55644,              0.0014456,              0.0014456,              0.0014456
                    282,                 2.8163,                 1.9722,                0.66926,                0.20112,                0.12903,                0.06324,                0.01717,                 2.1959,                 2.0108,                0.55596,              0.0014436,              0.0014436,              0.0014436
                    283,                 2.2817,                 1.7042,                0.56364,                0.20112,                0.12903,                0.06324,                0.01717,                 2.1959,                 2.0108,                0.55596,              0.0014416,              0.0014416,              0.0014416
                    284,                 2.2257,                 1.6785,                0.53759,                0.19868,                0.15054,                0.06586,                0.01729,                 2.1927,                 1.9975,                0.55739,              0.0014397,              0.0014397,              0.0014397
                    285,                 2.7962,                 1.8024,                0.67426,                0.19868,                0.15054,                0.06586,                0.01729,                 2.1927,                 1.9975,                0.55739,              0.0014377,              0.0014377,              0.0014377
                    286,                 2.5731,                 1.7073,                0.63935,                0.19868,                0.15054,                0.06586,                0.01729,                 2.1927,                 1.9975,                0.55739,              0.0014357,              0.0014357,              0.0014357
                    287,                 2.0689,                 1.6482,                0.52128,                0.15729,                0.11041,                 0.0604,                0.01738,                 2.2342,                 1.9039,                0.55924,              0.0014337,              0.0014337,              0.0014337
                    288,                 2.9726,                 1.9753,                 0.6899,                0.15729,                0.11041,                 0.0604,                0.01738,                 2.2342,                 1.9039,                0.55924,              0.0014317,              0.0014317,              0.0014317
                    289,                 2.4803,                 1.7316,                0.60126,                0.15729,                0.11041,                 0.0604,                0.01738,                 2.2342,                 1.9039,                0.55924,              0.0014298,              0.0014298,              0.0014298
                    290,                 2.9654,                 1.8888,                0.73839,                0.18006,                0.09677,                0.06826,                0.01826,                  2.281,                 1.9362,                0.56266,              0.0014278,              0.0014278,              0.0014278
                    291,                 2.4129,                  1.786,                0.52111,                0.18006,                0.09677,                0.06826,                0.01826,                  2.281,                 1.9362,                0.56266,              0.0014258,              0.0014258,              0.0014258
                    292,                  2.287,                 1.6728,                0.52052,                0.23264,                0.08602,                0.07399,                0.01588,                 2.3007,                 1.9647,                0.56362,              0.0014238,              0.0014238,              0.0014238
                    293,                 2.8211,                 1.8798,                0.70568,                0.23264,                0.08602,                0.07399,                0.01588,                 2.3007,                 1.9647,                0.56362,              0.0014218,              0.0014218,              0.0014218
                    294,                 2.6122,                  1.931,                0.60851,                0.23264,                0.08602,                0.07399,                0.01588,                 2.3007,                 1.9647,                0.56362,              0.0014199,              0.0014199,              0.0014199
                    295,                 2.4385,                 1.6427,                0.62423,                0.21177,                0.10753,                0.07229,                0.01635,                 2.3431,                 1.9203,                0.56675,              0.0014179,              0.0014179,              0.0014179
                    296,                 2.6183,                 1.7179,                0.60906,                0.21177,                0.10753,                0.07229,                0.01635,                 2.3431,                 1.9203,                0.56675,              0.0014159,              0.0014159,              0.0014159
                    297,                 2.6042,                 1.7854,                0.65578,                0.17689,                0.10753,                0.07198,                0.01587,                 2.3797,                 1.8752,                0.56811,              0.0014139,              0.0014139,              0.0014139
                    298,                 2.5756,                 1.8063,                0.65906,                0.17689,                0.10753,                0.07198,                0.01587,                 2.3797,                 1.8752,                0.56811,              0.0014119,              0.0014119,              0.0014119
                    299,                 2.4851,                 1.6166,                0.61874,                0.17689,                0.10753,                0.07198,                0.01587,                 2.3797,                 1.8752,                0.56811,                0.00141,                0.00141,                0.00141
                    300,                 2.7258,                 1.7448,                0.67918,                0.19151,                0.12903,                0.07865,                0.01501,                 2.3619,                 1.8511,                0.56469,               0.001408,               0.001408,               0.001408
                    301,                 2.5402,                 1.7405,                0.61231,                0.19151,                0.12903,                0.07865,                0.01501,                 2.3619,                 1.8511,                0.56469,               0.001406,               0.001406,               0.001406
                    302,                 2.3829,                 1.7542,                 0.5999,                0.17355,                0.12903,                0.05536,                0.01162,                 2.3581,                 1.8916,                0.56303,               0.001404,               0.001404,               0.001404
                    303,                 2.7607,                 1.7604,                0.70849,                0.17355,                0.12903,                0.05536,                0.01162,                 2.3581,                 1.8916,                0.56303,               0.001402,               0.001402,               0.001402
                    304,                 2.4409,                 1.6851,                0.57116,                0.17355,                0.12903,                0.05536,                0.01162,                 2.3581,                 1.8916,                0.56303,              0.0014001,              0.0014001,              0.0014001
                    305,                 2.4259,                  1.623,                0.61212,                0.20484,                0.13978,                0.06333,                0.01349,                 2.3751,                 1.9037,                0.56258,              0.0013981,              0.0013981,              0.0013981
                    306,                 2.5992,                 1.6508,                0.67157,                0.20484,                0.13978,                0.06333,                0.01349,                 2.3751,                 1.9037,                0.56258,              0.0013961,              0.0013961,              0.0013961
                    307,                 2.8445,                 1.7437,                0.69315,                0.20484,                0.13978,                0.06333,                0.01349,                 2.3751,                 1.9037,                0.56258,              0.0013941,              0.0013941,              0.0013941
